source_code;target_table;data_type;canonical_metric;available_years
P16_FSCOL30P;population;NUM;femmes_scolarisees_30_ans_ou_plus_princ;2016
P16_H0014;population;NUM;pop_hommes_0_14_ans_princ;2016
P16_H0019;population;NUM;pop_hommes_0_19_ans_princ;2016
P16_H0205;population;NUM;hommes_2_5_ans_princ;2016
P16_H0610;population;NUM;hommes_6_10_ans_princ;2016
P16_H1114;population;NUM;hommes_11_14_ans_princ;2016
P16_H1517;population;NUM;hommes_15_17_ans_princ;2016
P16_H1524;population;NUM;pop_15_24_ans_hommes_princ;2016
P16_H1529;population;NUM;pop_hommes_15_29_ans_princ;2016
P16_H1564;population;NUM;pop_15_64_ans_hommes_princ;2016
P16_H1824;population;NUM;hommes_18_24_ans_princ;2016
P16_H2064;population;NUM;pop_hommes_20_64_ans_princ;2016
P16_H2529;population;NUM;hommes_25_29_ans_princ;2016
P16_H2554;population;NUM;pop_25_54_ans_hommes_princ;2016
P16_H3044;population;NUM;pop_hommes_30_44_ans_princ;2016
P16_H30P;population;NUM;hommes_30_ans_ou_plus_princ;2016
P16_H4559;population;NUM;pop_hommes_45_59_ans_princ;2016
P16_H5564;population;NUM;pop_55_64_ans_hommes_princ;2016
P16_H6074;population;NUM;pop_hommes_60_74_ans_princ;2016
P16_H65P;population;NUM;pop_hommes_65_ans_ou_plus_princ;2016
P16_H7589;population;NUM;pop_hommes_75_89_ans_princ;2016
P16_H90P;population;NUM;pop_hommes_90_ans_ou_plus_princ;2016
P16_HACT1524;population;NUM;actifs_15_24_ans_hommes_princ;2016
P16_HACT1564;population;NUM;actifs_15_64_ans_hommes_princ;2016
P16_HACT2554;population;NUM;actifs_25_54_ans_hommes_princ;2016
P16_HACT5564;population;NUM;actifs_55_64_ans_hommes_princ;2016
P16_HACTOCC1524;population;NUM;actifs_occupes_15_24_ans_hommes_princ;2016
P16_HACTOCC1564;population;NUM;actifs_occupes_15_64_ans_hommes_princ;2016
P16_HACTOCC15P;population;NUM;actifs_occupes_15_ans_ou_plus_hommes_princ;2016
P16_HACTOCC2554;population;NUM;actifs_occupes_25_54_ans_hommes_princ;2016
P16_HACTOCC5564;population;NUM;actifs_occupes_55_64_ans_hommes_princ;2016
P16_HCHOM1524;population;NUM;chomeurs_15_24_ans_hommes_princ;2016
P16_HCHOM1564;population;NUM;chomeurs_15_64_ans_hommes_princ;2016
P16_HCHOM2554;population;NUM;chomeurs_25_54_ans_hommes_princ;2016
P16_HCHOM5564;population;NUM;chomeurs_55_64_ans_hommes_princ;2016
P16_HNSAL15P;population;NUM;non_salaries_15_ans_ou_plus_hommes_princ;2016
P16_HNSAL15P_AIDFAM;population;NUM;non_salaries_15_ans_ou_plus_hommes_aides_familiaux_princ;2016
P16_HNSAL15P_EMPLOY;population;NUM;non_salaries_15_ans_ou_plus_hommes_employeurs_princ;2016
P16_HNSAL15P_INDEP;population;NUM;non_salaries_15_ans_ou_plus_hommes_independants_princ;2016
P16_HNSCOL15P;population;NUM;hommes_15_ans_ou_plus_non_scolarises_princ;2016
P16_HNSCOL15P_BAC;population;NUM;hommes_15_ans_ou_plus_non_scol_bac_princ;2016
P16_HNSCOL15P_CAPBEP;population;NUM;hommes_15_ans_ou_plus_non_scol_cap_bep_princ;2016
P16_HNSCOL15P_DIPLMIN;population;NUM;homm_15_plus_non_scol_sans_dipl_ou_bepc_brev_des_coll_dnb_prin;2016
P16_HNSCOL15P_SUP;population;NUM;hommes_15_ans_ou_plus_non_scol_enseignement_sup_princ;2016
P16_HSAL1524;population;NUM;salaries_15_24_ans_hommes_princ;2016
P16_HSAL1524_TP;population;NUM;salaries_15_24_ans_hommes_tp_princ;2016
P16_HSAL1564;population;NUM;salaries_15_64_ans_hommes_princ;2016
P16_HSAL1564_TP;population;NUM;salaries_15_64_ans_hommes_tp_princ;2016
P16_HSAL15P;population;NUM;salaries_15_ans_ou_plus_hommes_princ;2016
P16_HSAL15P_APPR;population;NUM;salaries_15_ans_ou_plus_hommes_apprentissage_stage_princ;2016
P16_HSAL15P_CDD;population;NUM;salaries_15_ans_ou_plus_hommes_cdd_princ;2016
P16_HSAL15P_CDI;population;NUM;salaries_15_ans_ou_plus_hommes_fonct_publ_cdi_princ;2016
P16_HSAL15P_EMPAID;population;NUM;salaries_15_ans_ou_plus_hommes_emplois_aides_princ;2016
P16_HSAL15P_INTERIM;population;NUM;salaries_15_ans_ou_plus_hommes_interim_princ;2016
P16_HSAL15P_TP;population;NUM;salaries_15_ans_ou_plus_tp_hommes_princ;2016
P16_HSAL2554;population;NUM;salaries_25_54_ans_hommes_princ;2016
P16_HSAL2554_TP;population;NUM;salaries_25_54_ans_hommes_tp_princ;2016
P16_HSAL5564;population;NUM;salaries_55_64_ans_hommes_princ;2016
P16_HSAL5564_TP;population;NUM;salaries_55_64_ans_hommes_tp_princ;2016
P16_HSCOL0205;population;NUM;hommes_scolarises_2_5_ans_princ;2016
P16_HSCOL0610;population;NUM;hommes_scolarises_6_10_ans_princ;2016
P16_HSCOL1114;population;NUM;hommes_scolarises_11_14_ans_princ;2016
P16_HSCOL1517;population;NUM;hommes_scolarises_15_17_ans_princ;2016
P16_HSCOL1824;population;NUM;hommes_scolarises_18_24_ans_princ;2016
P16_HSCOL2529;population;NUM;hommes_scolarises_25_29_ans_princ;2016
P16_HSCOL30P;population;NUM;hommes_scolarises_30_ans_ou_plus_princ;2016
P16_INACT1564;population;NUM;inactifs_15_64_ans_princ;2016
P16_LOG;population;NUM;logements_princ;2016
P16_LOGVAC;population;NUM;logements_vacants_princ;2016
P16_MAISON;population;NUM;maisons_princ;2016
P16_MEN;population;NUM;menages_princ;2016
P16_MEN_ANEM0002;population;NUM;menages_emmenages_moins_2_ans_princ;2016
P16_MEN_ANEM0204;population;NUM;menages_emmenages_entre_2_4_ans_princ;2016
P16_MEN_ANEM0509;population;NUM;menages_emmenages_entre_5_9_ans_princ;2016
P16_MEN_ANEM1019;population;NUM;menages_emmenages_entre_10_19_ans_princ;2016
P16_MEN_ANEM10P;population;NUM;menages_emmenages_depuis_10_ans_ou_plus_princ;2016
P16_MEN_ANEM2029;population;NUM;menages_emmenages_entre_20_29_ans_princ;2016
P16_MEN_ANEM30P;population;NUM;menages_emmenages_depuis_30_ans_ou_plus_princ;2016
P16_NBPI_RP;population;NUM;pieces_res_princ_princ;2016
P16_NBPI_RPAPPART;population;NUM;pieces_res_princ_type_appartement_princ;2016
P16_NBPI_RPMAISON;population;NUM;pieces_res_princ_type_maison_princ;2016
P16_NBPI_RP_ANEM0002;population;NUM;pieces_res_princ_men_emmenages_moins_2_ans_princ;2016
P16_NBPI_RP_ANEM0204;population;NUM;pieces_res_princ_men_emmenages_entre_2_4_ans_princ;2016
P16_NBPI_RP_ANEM0509;population;NUM;pieces_res_princ_men_emmenages_entre_5_9_ans_princ;2016
P16_NBPI_RP_ANEM10P;population;NUM;pieces_res_princ_men_emmenages_depuis_10_ans_ou_plus_princ;2016
P16_NPER_RP;population;NUM;personnes_res_princ_princ;2016
P16_NPER_RP_GRAT;population;NUM;pers_res_princ_occupees_gratuit_princ;2016
P16_NPER_RP_LOC;population;NUM;pers_res_princ_occupees_locataires_princ;2016
P16_NPER_RP_LOCHLMV;population;NUM;pers_res_princ_hlm_louees_vides_princ;2016
P16_NPER_RP_PROP;population;NUM;pers_res_princ_occupees_proprietaires_princ;2016
P16_NSAL15P;population;NUM;non_salaries_15_ans_ou_plus_princ;2016
P16_NSAL15P_TP;population;NUM;non_salaries_15_ans_ou_plus_tp_princ;2016
P16_NSCOL15P;population;NUM;pop_15_ans_ou_plus_non_scolarisee_princ;2016
P16_NSCOL15P_BAC;population;NUM;pop_15_ans_ou_plus_non_scol_bac_princ;2016
P16_NSCOL15P_CAPBEP;population;NUM;pop_15_ans_ou_plus_non_scol_cap_bep_princ;2016
P16_NSCOL15P_DIPLMIN;population;NUM;pop_15_plus_non_scol_sans_dipl_ou_bepc_brev_des_coll_dnb_prin;2016
P16_NSCOL15P_SUP;population;NUM;pop_15_ans_ou_plus_non_scol_enseignement_sup_princ;2016
P16_PMEN;population;NUM;pop_menages_princ;2016
P16_PMEN_ANEM0002;population;NUM;pop_men_emmenages_moins_2_ans_princ;2016
P16_PMEN_ANEM0204;population;NUM;pop_men_emmenages_entre_2_4_ans_princ;2016
P16_PMEN_ANEM0509;population;NUM;pop_men_emmenages_entre_5_9_ans_princ;2016
P16_PMEN_ANEM10P;population;NUM;pop_men_emmenages_depuis_10_ans_ou_plus_princ;2016
P16_POP;population;NUM;population_princ;2016
P16_POP0014;population;NUM;pop_0_14_ans_princ;2016
P16_POP0114_IRAN2;population;NUM;pop_1_14_ans_habitant_1_an_avt_autre_logt_meme_commune_princ;2016
P16_POP0114_IRAN2P;population;NUM;pop_1_14_ans_habitant_1_an_avt_autre_logt_princ;2016
P16_POP0114_IRAN3P;population;NUM;pop_1_14_ans_habitant_1_an_avt_autre_commune_princ;2016
P16_POP01P;population;NUM;pop_1_an_ou_plus_localisee_1_an_auparavant_princ;2016
P16_POP01P_IRAN1;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_meme_logt_princ;2016
P16_POP01P_IRAN2;population;NUM;pop_1_an_ou_plus_habitan_1_an_avt_autre_logt_meme_commune_princ;2016
P16_POP01P_IRAN3;population;NUM;pop_1_an_ou_plus_habitan_1_an_avt_autre_commune_meme_dept_princ;2016
P16_POP01P_IRAN4;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_autre_dept_meme_region_princ;2016
P16_POP01P_IRAN5;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_autre_region_metropole_princ;2016
P16_POP01P_IRAN6;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_un_dom_princ;2016
P16_POP01P_IRAN7;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_hors_metro_ou_dom_princ;2016
P16_POP0205;population;NUM;pop_2_5_ans_princ;2016
P16_POP0610;population;NUM;pop_6_10_ans_princ;2016
P16_POP1114;population;NUM;pop_11_14_ans_princ;2016
P16_POP1517;population;NUM;pop_15_17_ans_princ;2016
P16_POP1519;population;NUM;pop_15_19_ans_princ;2016
P16_POP1519_COUPLE;population;NUM;pop_15_19_ans_vivant_en_couple_princ;2016
P16_POP1519_PSEUL;population;NUM;pop_15_19_ans_vivant_seule_princ;2016
P16_POP1524;population;NUM;pop_15_24_ans_princ;2016
P16_POP1524_IRAN2;population;NUM;pop_15_24_ans_habitant_1_an_avt_autre_logt_meme_commune_princ;2016
P16_POP1524_IRAN2P;population;NUM;pop_15_24_ans_habitant_1_an_avt_autre_logt_princ;2016
P16_POP1524_IRAN3P;population;NUM;pop_15_24_ans_habitant_1_an_avt_autre_commune_princ;2016
P16_POP1529;population;NUM;pop_15_29_ans_princ;2016
P16_POP1564;population;NUM;pop_15_64_ans_princ;2016
P16_POP15P;population;NUM;pop_15_ans_ou_plus_princ;2016
P16_POP15P_MARIEE;population;NUM;pop_15_ans_ou_plus_mariee_princ;2016
P16_POP15P_NONMARIEE;population;NUM;pop_15_ans_ou_plus_non_mariee_princ;2016
P16_POP1824;population;NUM;pop_18_24_ans_princ;2016
P16_POP2024;population;NUM;pop_20_24_ans_princ;2016
P16_POP2024_COUPLE;population;NUM;pop_20_24_ans_vivant_en_couple_princ;2016
P16_POP2024_PSEUL;population;NUM;pop_20_24_ans_vivant_seule_princ;2016
P16_POP2529;population;NUM;pop_25_29_ans_princ;2016
P16_POP2539;population;NUM;pop_25_39_ans_princ;2016
P16_POP2539_COUPLE;population;NUM;pop_25_39_ans_vivant_en_couple_princ;2016
P16_POP2539_PSEUL;population;NUM;pop_25_39_ans_vivant_seule_princ;2016
P16_POP2554;population;NUM;pop_25_54_ans_princ;2016
P16_POP2554_IRAN2;population;NUM;pop_25_54_ans_habitant_1_an_avt_autre_logt_meme_commune_princ;2016
P16_POP2554_IRAN2P;population;NUM;pop_25_54_ans_habitant_1_an_avt_autre_logt_princ;2016
P16_POP2554_IRAN3P;population;NUM;pop_25_54_ans_habitant_1_an_avt_autre_commune_princ;2016
P16_POP3044;population;NUM;pop_30_44_ans_princ;2016
P16_POP30P;population;NUM;pop_30_ans_ou_plus_princ;2016
P16_POP4054;population;NUM;pop_40_54_ans_princ;2016
P16_POP4054_COUPLE;population;NUM;pop_40_54_ans_vivant_en_couple_princ;2016
P16_POP4054_PSEUL;population;NUM;pop_40_54_ans_vivant_seule_princ;2016
P16_POP4559;population;NUM;pop_45_59_ans_princ;2016
P16_POP5564;population;NUM;pop_55_64_ans_princ;2016
P16_POP5564_COUPLE;population;NUM;pop_55_64_ans_vivant_en_couple_princ;2016
P16_POP5564_PSEUL;population;NUM;pop_55_64_ans_vivant_seule_princ;2016
P16_POP55P_IRAN2;population;NUM;pop_55_ans_ou_plus_habita_1_an_avt_autre_logt_meme_commun_princ;2016
P16_POP55P_IRAN2P;population;NUM;pop_55_ans_ou_plus_habitant_1_an_avt_autre_logt_princ;2016
P16_POP55P_IRAN3P;population;NUM;pop_55_ans_ou_plus_habitant_1_an_avt_autre_commune_princ;2016
P16_POP6074;population;NUM;pop_60_74_ans_princ;2016
P16_POP6579;population;NUM;pop_65_79_ans_princ;2016
P16_POP6579_COUPLE;population;NUM;pop_65_79_ans_vivant_en_couple_princ;2016
P16_POP6579_PSEUL;population;NUM;pop_65_79_ans_vivant_seule_princ;2016
P16_POP7589;population;NUM;pop_75_89_ans_princ;2016
P16_POP80P;population;NUM;pop_80_ans_ou_plus_princ;2016
P16_POP80P_COUPLE;population;NUM;pop_80_ans_ou_plus_vivant_en_couple_princ;2016
P16_POP80P_PSEUL;population;NUM;pop_80_ans_ou_plus_vivant_seule_princ;2016
P16_POP90P;population;NUM;pop_90_ans_ou_plus_princ;2016
P16_POPF;population;NUM;pop_femmes_princ;2016
P16_POPH;population;NUM;pop_hommes_princ;2016
P16_POPMEN1519;population;NUM;pop_men_15_19_ans_princ;2016
P16_POPMEN2024;population;NUM;pop_men_20_24_ans_princ;2016
P16_POPMEN2539;population;NUM;pop_men_25_39_ans_princ;2016
P16_POPMEN4054;population;NUM;pop_men_40_54_ans_princ;2016
P16_POPMEN5564;population;NUM;pop_men_55_64_ans_princ;2016
P16_POPMEN6579;population;NUM;pop_men_65_79_ans_princ;2016
P16_POPMEN80P;population;NUM;pop_men_80_ans_ou_plus_princ;2016
P16_RETR1564;population;NUM;retraites_preretraites_15_64_ans_princ;2016
P16_RP;population;NUM;residences_principales_princ;2016
P16_RPAPPART;population;NUM;res_princ_type_appartement_princ;2016
P16_RPAPPART_ACH05;population;NUM;res_princ_type_appart_1991_a_2005_princ;2016
P16_RPAPPART_ACH13;population;NUM;res_princ_type_appart_2006_a_2013_princ;2016
P16_RPAPPART_ACH19;population;NUM;res_princ_type_appart_avt_1919_princ;2016
P16_RPAPPART_ACH45;population;NUM;res_princ_type_appart_1919_a_1945_princ;2016
P16_RPAPPART_ACH70;population;NUM;res_princ_type_appart_1946_a_1970_princ;2016
P16_RPAPPART_ACH90;population;NUM;res_princ_type_appart_1971_a_1990_princ;2016
P16_RPMAISON;population;NUM;res_princ_type_maison_princ;2016
P16_RPMAISON_ACH05;population;NUM;res_princ_type_maison_1991_a_2005_princ;2016
P16_RPMAISON_ACH13;population;NUM;res_princ_type_maison_2006_a_2013_princ;2016
P16_RPMAISON_ACH19;population;NUM;res_princ_type_maison_avt_1919_princ;2016
P16_RPMAISON_ACH45;population;NUM;res_princ_type_maison_1919_a_1945_princ;2016
P16_RPMAISON_ACH70;population;NUM;res_princ_type_maison_1946_a_1970_princ;2016
P16_RPMAISON_ACH90;population;NUM;res_princ_type_maison_1971_a_1990_princ;2016
P16_RP_1P;population;NUM;res_princ_1_piece_princ;2016
P16_RP_2P;population;NUM;res_princ_2_pieces_princ;2016
P16_RP_3P;population;NUM;res_princ_3_pieces_princ;2016
P16_RP_4P;population;NUM;res_princ_4_pieces_princ;2016
P16_RP_5PP;population;NUM;res_princ_5_pieces_ou_plus_princ;2016
P16_RP_ACH05;population;NUM;res_princ_1991_a_2005_princ;2016
P16_RP_ACH13;population;NUM;res_princ_2006_a_2013_princ;2016
P16_RP_ACH19;population;NUM;res_princ_avt_1919_princ;2016
P16_RP_ACH45;population;NUM;res_princ_1919_a_1945_princ;2016
P16_RP_ACH70;population;NUM;res_princ_1946_a_1970_princ;2016
P16_RP_ACH90;population;NUM;res_princ_1971_a_1990_princ;2016
P16_RP_ACHTOT;population;NUM;res_princ_avt_2014_princ;2016
P16_RP_BDWC;population;NUM;res_princ_avec_bain_douche_wc_princ;2016
P16_RP_CASE;population;NUM;cases_traditionnelles_princ;2016
P16_RP_CAUT;population;NUM;res_princ_combustible_principal_chauffage_autres;2016
P16_RP_CELEC;population;NUM;res_princ_combustible_principal_chauffage_electicite;2016
P16_RP_CFIOUL;population;NUM;res_princ_combustible_principal_chauffage_fioul;2016
P16_RP_CGAZB;population;NUM;res_princ_combusti_principa_chauffag_gaz_en_bouteill_ou_citerne;2016
P16_RP_CGAZV;population;NUM;res_princ_combus_princip_chauffa_gaz_de_ville_reseau_de_chaleur;2016
P16_RP_CHOS;population;NUM;res_princ_avec_chauffe_eau_solaire_princ;2016
P16_RP_CLIM;population;NUM;res_princ_avec_piece_climatisee_princ;2016
P16_RP_EAUCH;population;NUM;res_princ_avec_eau_chaude_princ;2016
P16_RP_ELEC;population;NUM;res_princ_avec_electricite_princ;2016
P16_RP_GARL;population;NUM;menages_au_moins_un_parking_princ;2016
P16_RP_GRAT;population;NUM;res_princ_loge_gratuit_princ;2016
P16_RP_HABFOR;population;NUM;habitations_de_fortune_princ;2016
P16_RP_LOC;population;NUM;res_princ_occupees_locataires_princ;2016
P16_RP_LOCHLMV;population;NUM;res_princ_hlm_louee_vide_princ;2016
P16_RP_MIBOIS;population;NUM;maisons_ou_immeubles_en_bois_princ;2016
P16_RP_MIDUR;population;NUM;maisons_ou_immeubles_en_dur_princ;2016
P16_RP_PROP;population;NUM;res_princ_occupees_proprietaires_princ;2016
P16_RP_TTEGOU;population;NUM;res_princ_avec_tout_a_l_egout_princ;2016
P16_RP_VOIT1;population;NUM;menages_une_voiture_princ;2016
P16_RP_VOIT1P;population;NUM;menages_au_moins_une_voiture_princ;2016
P16_RP_VOIT2P;population;NUM;menages_deux_voitures_ou_plus_princ;2016
P16_RSECOCC;population;NUM;res_secondaires_et_logts_occasionnels_princ;2016
P16_SAL15P;population;NUM;salaries_15_ans_ou_plus_princ;2016
P16_SAL15P_TP;population;NUM;salaries_15_ans_ou_plus_tp_princ;2016
P16_SCOL0205;population;NUM;pop_scolarisee_2_5_ans_princ;2016
P16_SCOL0610;population;NUM;pop_scolarisee_6_10_ans_princ;2016
P16_SCOL1114;population;NUM;pop_scolarisee_11_14_ans_princ;2016
P16_SCOL1517;population;NUM;pop_scolarisee_15_17_ans_princ;2016
P16_SCOL1824;population;NUM;pop_scolarisee_18_24_ans_princ;2016
P16_SCOL2529;population;NUM;pop_scolarisee_25_29_ans_princ;2016
P16_SCOL30P;population;NUM;pop_scolarisee_30_ans_ou_plus_princ;2016
P22_ACT1524;population;NUM;actifs_15_24_ans_princ;2022
P22_ACT1564;population;NUM;actifs_15_64_ans_princ;2022
P22_ACT15P;population;NUM;actifs_15_ans_ou_plus_princ;2022
P22_ACT2554;population;NUM;actifs_25_54_ans_princ;2022
P22_ACT5564;population;NUM;actifs_55_64_ans_princ;2022
P22_ACTOCC;population;NUM;actifs_occupes_princ;2022
P22_ACTOCC1524;population;NUM;actifs_occupes_15_24_ans_princ;2022
P22_ACTOCC1564;population;NUM;actifs_occupes_15_64_ans_princ;2022
P22_ACTOCC15P;population;NUM;actifs_occupes_15_ans_ou_plus_princ;2022
P22_ACTOCC15P_2ROUESMOT;population;NUM;actifs_occ_15_ans_ou_plus_deux_roues_motorise_princ;2022
P22_ACTOCC15P_COMMUN;population;NUM;actifs_occ_15_ans_ou_plus_transport_en_commun_princ;2022
P22_ACTOCC15P_ILT1;population;NUM;actifs_occ_15_ans_ou_plus_travaillent_commune_residence_princ;2022
P22_ACTOCC15P_ILT2;population;NUM;acti_occ_15_ans_ou_plus_trava_autre_commu_meme_dept_resid_princ;2022
P22_ACTOCC15P_ILT2P;population;NUM;acti_occ_15_ans_ou_plus_trava_autre_commu_que_commu_resid_princ;2022
P22_ACTOCC15P_ILT3;population;NUM;acti_occ_15_ans_ou_plus_trava_autre_dept_meme_regio_resid_princ;2022
P22_ACTOCC15P_ILT4;population;NUM;actifs_occ_15_ans_ou_plus_travail_autre_region_en_metropo_princ;2022
P22_ACTOCC15P_ILT5;population;NUM;actifs_occ_15_ans_ou_plus_travai_autre_region_hors_metrop_princ;2022
P22_ACTOCC15P_MARCHE;population;NUM;actifs_occ_15_ans_ou_plus_marche_a_pied_pour_travail_princ;2022
P22_ACTOCC15P_PASTRANS;population;NUM;actifs_occ_15_ans_ou_plus_pas_de_transport_pour_travail_princ;2022
P22_ACTOCC15P_TP;population;NUM;actifs_occ_15_ans_ou_plus_tp_princ;2022
P22_ACTOCC15P_VELO;population;NUM;actifs_occ_15_ans_ou_plus_velo_princ;2022
P22_ACTOCC15P_VOITURE;population;NUM;actifs_occ_15_ans_ou_plus_voiture_princ;2022
P22_ACTOCC2554;population;NUM;actifs_occupes_25_54_ans_princ;2022
P22_ACTOCC5564;population;NUM;actifs_occupes_55_64_ans_princ;2022
P22_ACT_BAC;population;NUM;actifs_bac_brevet_pro_ou_equiv_princ;2022
P22_ACT_BEPC;population;NUM;actifs_bepc_brevet_des_colleges_dnb_princ;2022
P22_ACT_CAPBEP;population;NUM;actifs_cap_bep_ou_equiv_princ;2022
P22_ACT_DIPLMIN;population;NUM;actifs_sans_diplome_ou_cep_princ;2022
P22_ACT_SUP2;population;NUM;actifs_enseignement_sup_de_niveau_bac_2_princ;2022
P22_ACT_SUP34;population;NUM;actifs_enseignement_sup_de_niveau_bac_3_ou_4_princ;2022
P22_ACT_SUP5;population;NUM;actifs_enseignement_sup_de_niveau_bac_5_ou_plus_princ;2022
P22_AINACT1564;population;NUM;autres_inactifs_15_64_ans_princ;2022
P22_ANEM_RP;population;NUM;anc_tot_emmengt_res_princ_annees_princ;2022
P22_ANEM_RP_GRAT;population;NUM;anc_tot_emmengt_res_princ_occ_gratuit_annees_princ;2022
P22_ANEM_RP_LOC;population;NUM;anc_tot_emmengt_res_princ_occ_par_locataires_annees_princ;2022
P22_ANEM_RP_LOCHLMV;population;NUM;anc_tot_emmengt_res_princ_hlm_louees_vides_annees_princ;2022
P22_ANEM_RP_PROP;population;NUM;anc_tot_emmengt_res_princ_occ_par_proprietaires_annees_princ;2022
P22_APPART;population;NUM;appartements_princ;2022
P22_CHOM1524;population;NUM;chomeurs_de_15_24_ans_princ;2022
P22_CHOM1564;population;NUM;chomeurs_15_64_ans_princ;2022
P22_CHOM2554;population;NUM;chomeurs_de_25_54_ans_princ;2022
P22_CHOM5564;population;NUM;chomeurs_de_55_64_ans_princ;2022
P22_CHOM_BAC;population;NUM;chomeurs_bac_brevet_pro_ou_equiv_princ;2022
P22_CHOM_BEPC;population;NUM;chomeurs_bepc_brevet_des_colleges_dnb_princ;2022
P22_CHOM_CAPBEP;population;NUM;chomeurs_cap_bep_ou_equiv_princ;2022
P22_CHOM_DIPLMIN;population;NUM;chomeurs_sans_diplome_ou_cep_princ;2022
P22_CHOM_SUP2;population;NUM;chomeurs_enseignement_sup_de_niveau_bac_2_princ;2022
P22_CHOM_SUP34;population;NUM;chomeurs_enseignement_sup_de_niveau_bac_3_ou_4_princ;2022
P22_CHOM_SUP5;population;NUM;chomeurs_enseignement_sup_de_niveau_bac_5_ou_plus_princ;2022
P22_EMPLT;population;NUM;emplois_au_lt_princ;2022
P22_EMPLT_FNSAL;population;NUM;emplois_non_salaries_femmes_au_lt_princ;2022
P22_EMPLT_FSAL;population;NUM;emplois_salaries_femmes_au_lt_princ;2022
P22_EMPLT_NSAL;population;NUM;emplois_non_salaries_au_lt_princ;2022
P22_EMPLT_NSALTP;population;NUM;emplois_non_salaries_tp_au_lt_princ;2022
P22_EMPLT_SAL;population;NUM;emplois_salaries_au_lt_princ;2022
P22_EMPLT_SALTP;population;NUM;emplois_salaries_tp_au_lt_princ;2022
P22_ETUD1564;population;NUM;elev_etud_stag_non_remuneres_15_64_ans_princ;2022
P22_F0014;population;NUM;pop_femmes_0_14_ans_princ;2022
P22_F0019;population;NUM;pop_femmes_0_19_ans_princ;2022
P22_F0205;population;NUM;femmes_2_5_ans_princ;2022
P22_F0610;population;NUM;femmes_6_10_ans_princ;2022
P22_F1114;population;NUM;femmes_11_14_ans_princ;2022
P22_F1517;population;NUM;femmes_15_17_ans_princ;2022
P22_F1524;population;NUM;pop_15_24_ans_femmes_princ;2022
P22_F1529;population;NUM;pop_femmes_15_29_ans_princ;2022
P22_F1564;population;NUM;pop_15_64_ans_femmes_princ;2022
P22_F1824;population;NUM;femmes_18_24_ans_princ;2022
P22_F2064;population;NUM;pop_femmes_20_64_ans_princ;2022
P22_F2529;population;NUM;femmes_25_29_ans_princ;2022
P22_F2554;population;NUM;pop_25_54_ans_femmes_princ;2022
P22_F3044;population;NUM;pop_femmes_30_44_ans_princ;2022
P22_F30P;population;NUM;femmes_30_ans_ou_plus_princ;2022
P22_F4559;population;NUM;pop_femmes_45_59_ans_princ;2022
P22_F5564;population;NUM;pop_55_64_ans_femmes_princ;2022
P22_F6074;population;NUM;pop_femmes_60_74_ans_princ;2022
P22_F65P;population;NUM;pop_femmes_65_ans_ou_plus_princ;2022
P22_F7589;population;NUM;pop_femmes_75_89_ans_princ;2022
P22_F90P;population;NUM;pop_femmes_90_ans_ou_plus_princ;2022
P22_FACT1524;population;NUM;actifs_15_24_ans_femmes_princ;2022
P22_FACT1564;population;NUM;actifs_15_64_ans_femmes_princ;2022
P22_FACT2554;population;NUM;actifs_25_54_ans_femmes_princ;2022
P22_FACT5564;population;NUM;actifs_55_64_ans_femmes_princ;2022
P22_FACTOCC1524;population;NUM;actifs_occupes_15_24_ans_femmes_princ;2022
P22_FACTOCC1564;population;NUM;actifs_occupes_15_64_ans_femmes_princ;2022
P22_FACTOCC15P;population;NUM;actifs_occupes_15_ans_ou_plus_femmes_princ;2022
P22_FACTOCC2554;population;NUM;actifs_occupes_25_54_ans_femmes_princ;2022
P22_FACTOCC5564;population;NUM;actifs_occupes_55_64_ans_femmes_princ;2022
P22_FCHOM1524;population;NUM;chomeurs_15_24_ans_femmes_princ;2022
P22_FCHOM1564;population;NUM;chomeurs_15_64_ans_femmes_princ;2022
P22_FCHOM2554;population;NUM;chomeurs_25_54_ans_femmes_princ;2022
P22_FCHOM5564;population;NUM;chomeurs_55_64_ans_femmes_princ;2022
P22_FNSAL15P;population;NUM;non_salaries_15_ans_ou_plus_femmes_princ;2022
P22_FNSAL15P_AIDFAM;population;NUM;non_salaries_15_ans_ou_plus_femmes_aides_familiales_princ;2022
P22_FNSAL15P_EMPLOY;population;NUM;non_salaries_15_ans_ou_plus_femmes_employeurs_princ;2022
P22_FNSAL15P_INDEP;population;NUM;non_salaries_15_ans_ou_plus_femmes_independantes_princ;2022
P22_FNSCOL15P;population;NUM;femmes_15_ans_ou_plus_non_scolarisee_princ;2022
P22_FNSCOL15P_BAC;population;NUM;femmes_15_ans_ou_plus_non_scol_bac_brevet_pro_ou_equiv_princ;2022
P22_FNSCOL15P_BEPC;population;NUM;femmes_15_ans_ou_plus_non_scol_bepc_brevet_des_colleg_dnb_princ;2022
P22_FNSCOL15P_CAPBEP;population;NUM;femmes_15_ans_ou_plus_non_scol_cap_bep_ou_equiv_princ;2022
P22_FNSCOL15P_DIPLMIN;population;NUM;femmes_15_ans_ou_plus_non_scol_sans_diplome_ou_cep_princ;2022
